countrycode,countryname,adminone,adminlevel,date,datatype,indicator name,population,prevalence
#country+code,#country+name,#adm1+name,#meta+adminlevel,#date,#data+type,#indicator+name,#population,#indicator+prevalence
YEM,Yemen,Al Dhale'e,subnational,2024-11-18,SURVEY,fcs,675655,0.8386073003536113
YEM,Yemen,Al Dhale'e,subnational,2024-11-18,SURVEY,rcsi,367148,0.45569557408770406
YEM,Yemen,Al Hudaydah,subnational,2024-11-18,SURVEY,total,3401069,
YEM,Yemen,Al Hudaydah,subnational,2024-11-18,SURVEY,fcs,1911781,0.5621117948503838
YEM,Yemen,Al Hudaydah,subnational,2024-11-18,SURVEY,rcsi,1668846,0.49068278238400925
YEM,Yemen,Al Jawf,subnational,2024-11-18,SURVEY,total,686013,
YEM,Yemen,Al Jawf,subnational,2024-11-18,SURVEY,fcs,496134,0.7232137000319236
YEM,Yemen,Al Jawf,subnational,2024-11-18,SURVEY,rcsi,420591,0.6130947955796756
YEM,Yemen,Al Maharah,subnational,2024-11-18,SURVEY,total,198057,
YEM,Yemen,Al Maharah,subnational,2024-11-18,SURVEY,fcs,100707,0.5084748330026204
YEM,Yemen,Al Maharah,subnational,2024-11-18,SURVEY,rcsi,74970,0.37852739362910676
YEM,Yemen,Al Mahwit,subnational,2024-11-18,SURVEY,total,839054,
YEM,Yemen,Al Mahwit,subnational,2024-11-18,SURVEY,fcs,351495,0.41891821027013754
YEM,Yemen,Al Mahwit,subnational,2024-11-18,SURVEY,rcsi,453543,0.5405408948649312
YEM,Yemen,Amanat Al Asimah,subnational,2024-11-18,SURVEY,total,3780347,
YEM,Yemen,Amanat Al Asimah,subnational,2024-11-18,SURVEY,fcs,2085035,0.5515459295138779
YEM,Yemen,Amanat Al Asimah,subnational,2024-11-18,SURVEY,rcsi,2494250,0.6597939289700125
YEM,Yemen,Amran,subnational,2024-11-18,SURVEY,total,1269951,
YEM,Yemen,Amran,subnational,2024-11-18,SURVEY,fcs,873877,0.6881186754449581
YEM,Yemen,Amran,subnational,2024-11-18,SURVEY,rcsi,750234,0.5907582261047867
YEM,Yemen,Dhamar,subnational,2024-11-18,SURVEY,total,2401814,
YEM,Yemen,Dhamar,subnational,2024-11-18,SURVEY,fcs,1388332,0.578034768720642
YEM,Yemen,Dhamar,subnational,2024-11-18,SURVEY,rcsi,1214789,0.5057797981026008
YEM,Yemen,Hadramaut,subnational,2024-11-18,SURVEY,total,1741215,
YEM,Yemen,Hadramaut,subnational,2024-11-18,SURVEY,fcs,1035040,0.5944354947550992
YEM,Yemen,Hadramaut,subnational,2024-11-18,SURVEY,rcsi,683230,0.39238692522175606
YEM,Yemen,Hajjah,subnational,2024-11-18,SURVEY,total,2465838,
YEM,Yemen,Hajjah,subnational,2024-11-18,SURVEY,fcs,1650050,0.6691639921195147
YEM,Yemen,Hajjah,subnational,2024-11-18,SURVEY,rcsi,1502284,0.6092387253339433
YEM,Yemen,Ibb,subnational,2024-11-18,SURVEY,total,3354584,
YEM,Yemen,Ibb,subnational,2024-11-18,SURVEY,fcs,2045615,0.6097969226586665
YEM,Yemen,Ibb,subnational,2024-11-18,SURVEY,rcsi,1773622,0.5287159302017777
YEM,Yemen,Lahj,subnational,2024-11-18,SURVEY,total,1132962,
YEM,Yemen,Lahj,subnational,2024-11-18,SURVEY,fcs,912509,0.8054188931314554
YEM,Yemen,Lahj,subnational,2024-11-18,SURVEY,rcsi,479973,0.4236443940749999
YEM,Yemen,Marib,subnational,2024-11-18,SURVEY,total,1752670,
YEM,Yemen,Marib,subnational,2024-11-18,SURVEY,fcs,1193452,0.6809336612140334
YEM,Yemen,Marib,subnational,2024-11-18,SURVEY,rcsi,743349,0.42412376545499153
YEM,Yemen,Raymah,subnational,2024-11-18,SURVEY,total,618293,
YEM,Yemen,Raymah,subnational,2024-11-18,SURVEY,fcs,382139,0.6180548704255102
YEM,Yemen,Raymah,subnational,2024-11-18,SURVEY,rcsi,266209,0.43055476934074943
YEM,Yemen,Sa'ada,subnational,2024-11-18,SURVEY,total,1152498,
YEM,Yemen,Sa'ada,subnational,2024-11-18,SURVEY,fcs,750869,0.6515143627147292
YEM,Yemen,Sa'ada,subnational,2024-11-18,SURVEY,rcsi,608679,0.5281388774644294
YEM,Yemen,Sana'a,subnational,2024-11-18,SURVEY,total,1583775,
YEM,Yemen,Sana'a,subnational,2024-11-18,SURVEY,fcs,758982,0.4792233745323673
YEM,Yemen,Sana'a,subnational,2024-11-18,SURVEY,rcsi,837953,0.5290858865684835
YEM,Yemen,Shabwah,subnational,2024-11-18,SURVEY,total,722603,
YEM,Yemen,Shabwah,subnational,2024-11-18,SURVEY,fcs,521394,0.7215497306266373
YEM,Yemen,Shabwah,subnational,2024-11-18,SURVEY,rcsi,348179,0.48183995914769245
YEM,Yemen,Socotra,subnational,2024-11-18,SURVEY,total,75474,
YEM,Yemen,Socotra,subnational,2024-11-18,SURVEY,fcs,44864,0.5944298698889684
YEM,Yemen,Socotra,subnational,2024-11-18,SURVEY,rcsi,29615,0.3923867822031428
YEM,Yemen,Taizz,subnational,2024-11-18,SURVEY,total,3475930,
YEM,Yemen,Taizz,subnational,2024-11-18,SURVEY,fcs,2240733,0.6446427287085759
YEM,Yemen,Taizz,subnational,2024-11-18,SURVEY,rcsi,1688307,0.4857137514276755
YEM,Yemen,Abyan,subnational,2024-11-17,SURVEY,total,628930,
YEM,Yemen,Abyan,subnational,2024-11-17,SURVEY,fcs,466834,0.7422670249471325
YEM,Yemen,Abyan,subnational,2024-11-17,SURVEY,rcsi,276643,0.4398629418218244
YEM,Yemen,Aden,subnational,2024-11-17,SURVEY,total,1247011,
YEM,Yemen,Aden,subnational,2024-11-17,SURVEY,fcs,723374,0.580086302366218
YEM,Yemen,Aden,subnational,2024-11-17,SURVEY,rcsi,701781,0.5627704968119768
YEM,Yemen,Al Bayda,subnational,2024-11-17,SURVEY,total,830253,
YEM,Yemen,Al Bayda,subnational,2024-11-17,SURVEY,fcs,663398,0.7990311387010948
YEM,Yemen,Al Bayda,subnational,2024-11-17,SURVEY,rcsi,424172,0.5108948718041368
YEM,Yemen,Al Dhale'e,subnational,2024-11-17,SURVEY,total,805687,
YEM,Yemen,Al Dhale'e,subnational,2024-11-17,SURVEY,fcs,673138,0.8354832583869418
YEM,Yemen,Al Dhale'e,subnational,2024-11-17,SURVEY,rcsi,369056,0.45806373939259293
YEM,Yemen,Al Hudaydah,subnational,2024-11-17,SURVEY,total,3401069,
YEM,Yemen,Al Hudaydah,subnational,2024-11-17,SURVEY,fcs,1902472,0.5593747142442568
YEM,Yemen,Al Hudaydah,subnational,2024-11-17,SURVEY,rcsi,1668649,0.49062485941920025
YEM,Yemen,Al Jawf,subnational,2024-11-17,SURVEY,total,686013,
YEM,Yemen,Al Jawf,subnational,2024-11-17,SURVEY,fcs,495673,0.7225417011047895
YEM,Yemen,Al Jawf,subnational,2024-11-17,SURVEY,rcsi,416365,0.6069345624645597
YEM,Yemen,Al Maharah,subnational,2024-11-17,SURVEY,total,198057,
YEM,Yemen,Al Maharah,subnational,2024-11-17,SURVEY,fcs,100141,0.5056170698334318
YEM,Yemen,Al Maharah,subnational,2024-11-17,SURVEY,rcsi,74549,0.3764017429325901
YEM,Yemen,Al Mahwit,subnational,2024-11-17,SURVEY,total,839054,
YEM,Yemen,Al Mahwit,subnational,2024-11-17,SURVEY,fcs,350050,0.4171960326748934
YEM,Yemen,Al Mahwit,subnational,2024-11-17,SURVEY,rcsi,454264,0.5414001959349458
YEM,Yemen,Amanat Al Asimah,subnational,2024-11-17,SURVEY,total,3780347,
YEM,Yemen,Amanat Al Asimah,subnational,2024-11-17,SURVEY,fcs,2062005,0.5454538961635004
YEM,Yemen,Amanat Al Asimah,subnational,2024-11-17,SURVEY,rcsi,2526969,0.6684489545536428
YEM,Yemen,Amran,subnational,2024-11-17,SURVEY,total,1269951,
YEM,Yemen,Amran,subnational,2024-11-17,SURVEY,fcs,877913,0.6912967508195198
YEM,Yemen,Amran,subnational,2024-11-17,SURVEY,rcsi,744454,0.5862068693988981
YEM,Yemen,Dhamar,subnational,2024-11-17,SURVEY,total,2401814,
YEM,Yemen,Dhamar,subnational,2024-11-17,SURVEY,fcs,1358213,0.5654946636167497
YEM,Yemen,Dhamar,subnational,2024-11-17,SURVEY,rcsi,1212416,0.5047917948683787
YEM,Yemen,Hadramaut,subnational,2024-11-17,SURVEY,total,1741215,
YEM,Yemen,Hadramaut,subnational,2024-11-17,SURVEY,fcs,1031831,0.5925925287801909
YEM,Yemen,Hadramaut,subnational,2024-11-17,SURVEY,rcsi,683588,0.39259252878019085
YEM,Yemen,Hajjah,subnational,2024-11-17,SURVEY,total,2465838,
YEM,Yemen,Hajjah,subnational,2024-11-17,SURVEY,fcs,1685918,0.6837099598594879
YEM,Yemen,Hajjah,subnational,2024-11-17,SURVEY,rcsi,1495335,0.6064206164395228
YEM,Yemen,Ibb,subnational,2024-11-17,SURVEY,total,3354584,
YEM,Yemen,Ibb,subnational,2024-11-17,SURVEY,fcs,2038298,0.6076157282095187
YEM,Yemen,Ibb,subnational,2024-11-17,SURVEY,rcsi,1777261,0.5298007144850151
YEM,Yemen,Lahj,subnational,2024-11-17,SURVEY,total,1132962,
YEM,Yemen,Lahj,subnational,2024-11-17,SURVEY,fcs,909759,0.8029916272566953
YEM,Yemen,Lahj,subnational,2024-11-17,SURVEY,rcsi,480307,0.4239391965485162
YEM,Yemen,Marib,subnational,2024-11-17,SURVEY,total,1752670,
YEM,Yemen,Marib,subnational,2024-11-17,SURVEY,fcs,1195306,0.6819914758625412
YEM,Yemen,Marib,subnational,2024-11-17,SURVEY,rcsi,745387,0.425286562787062
YEM,Yemen,Raymah,subnational,2024-11-17,SURVEY,total,618293,
YEM,Yemen,Raymah,subnational,2024-11-17,SURVEY,fcs,401693,0.649681302705031
YEM,Yemen,Raymah,subnational,2024-11-17,SURVEY,rcsi,279610,0.45222895940921215
YEM,Yemen,Sa'ada,subnational,2024-11-17,SURVEY,total,1152498,
YEM,Yemen,Sa'ada,subnational,2024-11-17,SURVEY,fcs,768332,0.6666666666666666
YEM,Yemen,Sa'ada,subnational,2024-11-17,SURVEY,rcsi,614105,0.5328469116649226
YEM,Yemen,Sana'a,subnational,2024-11-17,SURVEY,total,1583775,
YEM,Yemen,Sana'a,subnational,2024-11-17,SURVEY,fcs,757079,0.4780218149674038
YEM,Yemen,Sana'a,subnational,2024-11-17,SURVEY,rcsi,831046,0.5247247872961753
YEM,Yemen,Shabwah,subnational,2024-11-17,SURVEY,total,722603,
YEM,Yemen,Shabwah,subnational,2024-11-17,SURVEY,fcs,527500,0.7299997370617061
YEM,Yemen,Shabwah,subnational,2024-11-17,SURVEY,rcsi,348655,0.4824986887682448
YEM,Yemen,Socotra,subnational,2024-11-17,SURVEY,total,75474,
YEM,Yemen,Socotra,subnational,2024-11-17,SURVEY,fcs,44725,0.5925881760606302
YEM,Yemen,Socotra,subnational,2024-11-17,SURVEY,rcsi,29630,0.3925855261414527
YEM,Yemen,Taizz,subnational,2024-11-17,SURVEY,total,3475930,
YEM,Yemen,Taizz,subnational,2024-11-17,SURVEY,fcs,2225815,0.6403509276654018
YEM,Yemen,Taizz,subnational,2024-11-17,SURVEY,rcsi,1689180,0.4859649072334598
YEM,Yemen,Abyan,subnational,2024-11-16,SURVEY,total,628930,
YEM,Yemen,Abyan,subnational,2024-11-16,SURVEY,fcs,469572,0.7466204506065858
YEM,Yemen,Abyan,subnational,2024-11-16,SURVEY,rcsi,278344,0.4425675353377959
YEM,Yemen,Aden,subnational,2024-11-16,SURVEY,total,1247011,
YEM,Yemen,Aden,subnational,2024-11-16,SURVEY,fcs,728773,0.5844158551929374
YEM,Yemen,Aden,subnational,2024-11-16,SURVEY,rcsi,707179,0.5670992477211508
YEM,Yemen,Al Bayda,subnational,2024-11-16,SURVEY,total,830253,
YEM,Yemen,Al Bayda,subnational,2024-11-16,SURVEY,fcs,680499,0.8196284746938582
YEM,Yemen,Al Bayda,subnational,2024-11-16,SURVEY,rcsi,433845,0.5225455373241651
YEM,Yemen,Al Dhale'e,subnational,2024-11-16,SURVEY,total,805687,
YEM,Yemen,Al Dhale'e,subnational,2024-11-16,SURVEY,fcs,676671,0.8398683359666966
YEM,Yemen,Al Dhale'e,subnational,2024-11-16,SURVEY,rcsi,373880,0.46405117620117986
YEM,Yemen,Al Hudaydah,subnational,2024-11-16,SURVEY,total,3401069,
YEM,Yemen,Al Hudaydah,subnational,2024-11-16,SURVEY,fcs,1987251,0.5843018768510724
YEM,Yemen,Al Hudaydah,subnational,2024-11-16,SURVEY,rcsi,1690647,0.49709282581447184
YEM,Yemen,Al Jawf,subnational,2024-11-16,SURVEY,total,686013,
YEM,Yemen,Al Jawf,subnational,2024-11-16,SURVEY,fcs,495673,0.7225417011047895
YEM,Yemen,Al Jawf,subnational,2024-11-16,SURVEY,rcsi,416365,0.6069345624645597
YEM,Yemen,Al Maharah,subnational,2024-11-16,SURVEY,total,198057,
YEM,Yemen,Al Maharah,subnational,2024-11-16,SURVEY,fcs,100128,0.5055514321634681
YEM,Yemen,Al Maharah,subnational,2024-11-16,SURVEY,rcsi,73721,0.37222112826105613
YEM,Yemen,Al Mahwit,subnational,2024-11-16,SURVEY,total,839054,
YEM,Yemen,Al Mahwit,subnational,2024-11-16,SURVEY,fcs,353693,0.4215378271243567
YEM,Yemen,Al Mahwit,subnational,2024-11-16,SURVEY,rcsi,446635,0.5323078133230996
YEM,Yemen,Amanat Al Asimah,subnational,2024-11-16,SURVEY,total,3780347,
YEM,Yemen,Amanat Al Asimah,subnational,2024-11-16,SURVEY,fcs,2050040,0.5422888427967062
YEM,Yemen,Amanat Al Asimah,subnational,2024-11-16,SURVEY,rcsi,2520232,0.6666668430173209
YEM,Yemen,Amran,subnational,2024-11-16,SURVEY,total,1269951,
YEM,Yemen,Amran,subnational,2024-11-16,SURVEY,fcs,883623,0.6957929872884859
YEM,Yemen,Amran,subnational,2024-11-16,SURVEY,rcsi,747997,0.588996740819134
YEM,Yemen,Dhamar,subnational,2024-11-16,SURVEY,total,2401814,
YEM,Yemen,Dhamar,subnational,2024-11-16,SURVEY,fcs,1393052,0.5799999500377632
YEM,Yemen,Dhamar,subnational,2024-11-16,SURVEY,rcsi,1194045,0.49714299275464297
YEM,Yemen,Hadramaut,subnational,2024-11-16,SURVEY,total,1741215,
YEM,Yemen,Hadramaut,subnational,2024-11-16,SURVEY,fcs,1041058,0.59789170205862
YEM,Yemen,Hadramaut,subnational,2024-11-16,SURVEY,rcsi,689667,0.3960837690922718
YEM,Yemen,Hajjah,subnational,2024-11-16,SURVEY,total,2465838,
YEM,Yemen,Hajjah,subnational,2024-11-16,SURVEY,fcs,1723904,0.6991148648045816
YEM,Yemen,Hajjah,subnational,2024-11-16,SURVEY,rcsi,1508806,0.611883667945745
YEM,Yemen,Ibb,subnational,2024-11-16,SURVEY,total,3354584,
YEM,Yemen,Ibb,subnational,2024-11-16,SURVEY,fcs,2057057,0.613207777775128
YEM,Yemen,Ibb,subnational,2024-11-16,SURVEY,rcsi,1698388,0.5062887082273092
YEM,Yemen,Lahj,subnational,2024-11-16,SURVEY,total,1132962,
YEM,Yemen,Lahj,subnational,2024-11-16,SURVEY,fcs,912664,0.8055557026625783
YEM,Yemen,Lahj,subnational,2024-11-16,SURVEY,rcsi,480650,0.424241942801259
YEM,Yemen,Marib,subnational,2024-11-16,SURVEY,total,1752670,
YEM,Yemen,Marib,subnational,2024-11-16,SURVEY,fcs,1197771,0.6833979014874448
YEM,Yemen,Marib,subnational,2024-11-16,SURVEY,rcsi,751143,0.42857069499677636
YEM,Yemen,Raymah,subnational,2024-11-16,SURVEY,total,618293,
YEM,Yemen,Raymah,subnational,2024-11-16,SURVEY,fcs,401693,0.649681302705031
YEM,Yemen,Raymah,subnational,2024-11-16,SURVEY,rcsi,275672,0.4458598108016749
YEM,Yemen,Sa'ada,subnational,2024-11-16,SURVEY,total,1152498,
YEM,Yemen,Sa'ada,subnational,2024-11-16,SURVEY,fcs,763635,0.6625911715248096
YEM,Yemen,Sa'ada,subnational,2024-11-16,SURVEY,rcsi,614289,0.5330065648703946
YEM,Yemen,Sana'a,subnational,2024-11-16,SURVEY,total,1583775,
YEM,Yemen,Sana'a,subnational,2024-11-16,SURVEY,fcs,748378,0.4725279790374264
YEM,Yemen,Sana'a,subnational,2024-11-16,SURVEY,rcsi,831046,0.5247247872961753
YEM,Yemen,Shabwah,subnational,2024-11-16,SURVEY,total,722603,
YEM,Yemen,Shabwah,subnational,2024-11-16,SURVEY,fcs,527846,0.7304785615337883
YEM,Yemen,Shabwah,subnational,2024-11-16,SURVEY,rcsi,347650,0.4811078835819945
YEM,Yemen,Socotra,subnational,2024-11-16,SURVEY,total,75474,
YEM,Yemen,Socotra,subnational,2024-11-16,SURVEY,fcs,45125,0.5978880144155603
YEM,Yemen,Socotra,subnational,2024-11-16,SURVEY,rcsi,29894,0.3960834194557066
YEM,Yemen,Taizz,subnational,2024-11-16,SURVEY,total,3475930,
YEM,Yemen,Taizz,subnational,2024-11-16,SURVEY,fcs,2222113,0.6392858889563369
YEM,Yemen,Taizz,subnational,2024-11-16,SURVEY,rcsi,1713136,0.49285687571383774
YEM,Yemen,Abyan,subnational,2024-11-15,SURVEY,total,628930,
YEM,Yemen,Abyan,subnational,2024-11-15,SURVEY,fcs,471697,0.7499992049989666
YEM,Yemen,Abyan,subnational,2024-11-15,SURVEY,rcsi,276219,0.43918878094541525
YEM,Yemen,Aden,subnational,2024-11-15,SURVEY,total,1247011,
YEM,Yemen,Aden,subnational,2024-11-15,SURVEY,fcs,726519,0.5826083330459796
YEM,Yemen,Aden,subnational,2024-11-15,SURVEY,rcsi,704831,0.565216345324941
YEM,Yemen,Al Bayda,subnational,2024-11-15,SURVEY,total,830253,
YEM,Yemen,Al Bayda,subnational,2024-11-15,SURVEY,fcs,678296,0.8169750666363145
YEM,Yemen,Al Bayda,subnational,2024-11-15,SURVEY,rcsi,429440,0.5172399256612141
YEM,Yemen,Al Dhale'e,subnational,2024-11-15,SURVEY,total,805687,
YEM,Yemen,Al Dhale'e,subnational,2024-11-15,SURVEY,fcs,674467,0.8371327823335862
YEM,Yemen,Al Dhale'e,subnational,2024-11-15,SURVEY,rcsi,375287,0.46579751193701774
YEM,Yemen,Al Hudaydah,subnational,2024-11-15,SURVEY,total,3401069,
YEM,Yemen,Al Hudaydah,subnational,2024-11-15,SURVEY,fcs,2005760,0.5897439893163002
YEM,Yemen,Al Hudaydah,subnational,2024-11-15,SURVEY,rcsi,1753319,0.5155199732789897
YEM,Yemen,Al Jawf,subnational,2024-11-15,SURVEY,total,686013,
YEM,Yemen,Al Jawf,subnational,2024-11-15,SURVEY,fcs,495453,0.7222210074736193
YEM,Yemen,Al Jawf,subnational,2024-11-15,SURVEY,rcsi,415218,0.6052625824875039
YEM,Yemen,Al Maharah,subnational,2024-11-15,SURVEY,total,198057,
YEM,Yemen,Al Maharah,subnational,2024-11-15,SURVEY,fcs,99575,0.5027593066642432
YEM,Yemen,Al Maharah,subnational,2024-11-15,SURVEY,rcsi,74408,0.37568982666606077
YEM,Yemen,Al Mahwit,subnational,2024-11-15,SURVEY,total,839054,
YEM,Yemen,Al Mahwit,subnational,2024-11-15,SURVEY,fcs,344977,0.4111499379062611
YEM,Yemen,Al Mahwit,subnational,2024-11-15,SURVEY,rcsi,458994,0.5470374969906585
YEM,Yemen,Amanat Al Asimah,subnational,2024-11-15,SURVEY,total,3780347,
YEM,Yemen,Amanat Al Asimah,subnational,2024-11-15,SURVEY,fcs,2002461,0.5297029611302878
YEM,Yemen,Amanat Al Asimah,subnational,2024-11-15,SURVEY,rcsi,2489040,0.6584157486072045
YEM,Yemen,Amran,subnational,2024-11-15,SURVEY,total,1269951,
YEM,Yemen,Amran,subnational,2024-11-15,SURVEY,fcs,888149,0.6993569043215053
YEM,Yemen,Amran,subnational,2024-11-15,SURVEY,rcsi,745228,0.58681634173287
YEM,Yemen,Dhamar,subnational,2024-11-15,SURVEY,total,2401814,
YEM,Yemen,Dhamar,subnational,2024-11-15,SURVEY,fcs,1385395,0.5768119429731028
YEM,Yemen,Dhamar,subnational,2024-11-15,SURVEY,rcsi,1169577,0.48695569265563443
YEM,Yemen,Hadramaut,subnational,2024-11-15,SURVEY,total,1741215,
YEM,Yemen,Hadramaut,subnational,2024-11-15,SURVEY,fcs,1062714,0.6103289944090764
YEM,Yemen,Hadramaut,subnational,2024-11-15,SURVEY,rcsi,686675,0.3943654287379789
YEM,Yemen,Hajjah,subnational,2024-11-15,SURVEY,total,2465838,
YEM,Yemen,Hajjah,subnational,2024-11-15,SURVEY,fcs,1710458,0.6936619518394963
YEM,Yemen,Hajjah,subnational,2024-11-15,SURVEY,rcsi,1525231,0.6185446894727067
YEM,Yemen,Ibb,subnational,2024-11-15,SURVEY,total,3354584,
YEM,Yemen,Ibb,subnational,2024-11-15,SURVEY,fcs,2078896,0.6197179739723316
YEM,Yemen,Ibb,subnational,2024-11-15,SURVEY,rcsi,1724541,0.5140849059078563
YEM,Yemen,Lahj,subnational,2024-11-15,SURVEY,total,1132962,
YEM,Yemen,Lahj,subnational,2024-11-15,SURVEY,fcs,914320,0.807016551023701
YEM,Yemen,Lahj,subnational,2024-11-15,SURVEY,rcsi,482715,0.4260645988126698
YEM,Yemen,Marib,subnational,2024-11-15,SURVEY,total,1752670,
YEM,Yemen,Marib,subnational,2024-11-15,SURVEY,fcs,1208737,0.6896546412045622
YEM,Yemen,Marib,subnational,2024-11-15,SURVEY,rcsi,745387,0.425286562787062
YEM,Yemen,Raymah,subnational,2024-11-15,SURVEY,total,618293,
YEM,Yemen,Raymah,subnational,2024-11-15,SURVEY,fcs,400745,0.6481473993721424
YEM,Yemen,Raymah,subnational,2024-11-15,SURVEY,rcsi,274796,0.44444300679451326
YEM,Yemen,Sa'ada,subnational,2024-11-15,SURVEY,total,1152498,
YEM,Yemen,Sa'ada,subnational,2024-11-15,SURVEY,fcs,759919,0.659366870918648
YEM,Yemen,Sa'ada,subnational,2024-11-15,SURVEY,rcsi,611301,0.5304139356424046
YEM,Yemen,Sana'a,subnational,2024-11-15,SURVEY,total,1583775,
YEM,Yemen,Sana'a,subnational,2024-11-15,SURVEY,fcs,756296,0.4775274265599596
YEM,Yemen,Sana'a,subnational,2024-11-15,SURVEY,rcsi,836375,0.5280895329197645
YEM,Yemen,Shabwah,subnational,2024-11-15,SURVEY,total,722603,
YEM,Yemen,Shabwah,subnational,2024-11-15,SURVEY,fcs,527010,0.7293216330405492
YEM,Yemen,Shabwah,subnational,2024-11-15,SURVEY,rcsi,345907,0.47869577070673663
YEM,Yemen,Socotra,subnational,2024-11-15,SURVEY,total,75474,
YEM,Yemen,Socotra,subnational,2024-11-15,SURVEY,fcs,46063,0.6103161353578715
YEM,Yemen,Socotra,subnational,2024-11-15,SURVEY,rcsi,29764,0.3943609719903543
YEM,Yemen,Taizz,subnational,2024-11-15,SURVEY,total,3475930,
YEM,Yemen,Taizz,subnational,2024-11-15,SURVEY,fcs,2225074,0.6401377473079147
YEM,Yemen,Taizz,subnational,2024-11-15,SURVEY,rcsi,1713911,0.49307983762618923
YEM,Yemen,Abyan,subnational,2024-11-14,SURVEY,total,628930,
YEM,Yemen,Abyan,subnational,2024-11-14,SURVEY,fcs,482893,0.7678008681411286
YEM,Yemen,Abyan,subnational,2024-11-14,SURVEY,rcsi,276495,0.43962762151590795
YEM,Yemen,Aden,subnational,2024-11-14,SURVEY,total,1247011,
YEM,Yemen,Aden,subnational,2024-11-14,SURVEY,fcs,731814,0.5868544864479944
YEM,Yemen,Aden,subnational,2024-11-14,SURVEY,rcsi,714250,0.5727696066835016
YEM,Yemen,Al Bayda,subnational,2024-11-14,SURVEY,total,830253,
YEM,Yemen,Al Bayda,subnational,2024-11-14,SURVEY,fcs,675387,0.8134713153701342
YEM,Yemen,Al Bayda,subnational,2024-11-14,SURVEY,rcsi,430183,0.518134833598915
YEM,Yemen,Al Dhale'e,subnational,2024-11-14,SURVEY,total,805687,
YEM,Yemen,Al Dhale'e,subnational,2024-11-14,SURVEY,fcs,672278,0.8344158463522435
YEM,Yemen,Al Dhale'e,subnational,2024-11-14,SURVEY,rcsi,374069,0.4642857586134566
YEM,Yemen,Al Hudaydah,subnational,2024-11-14,SURVEY,total,3401069,
YEM,Yemen,Al Hudaydah,subnational,2024-11-14,SURVEY,fcs,2010348,0.5910929769434258
YEM,Yemen,Al Hudaydah,subnational,2024-11-14,SURVEY,rcsi,1757907,0.5168689609061151
YEM,Yemen,Al Jawf,subnational,2024-11-14,SURVEY,total,686013,
YEM,Yemen,Al Jawf,subnational,2024-11-14,SURVEY,fcs,500261,0.7292296210130129
YEM,Yemen,Al Jawf,subnational,2024-11-14,SURVEY,rcsi,413718,0.6030760350022522
YEM,Yemen,Al Maharah,subnational,2024-11-14,SURVEY,total,198057,
YEM,Yemen,Al Maharah,subnational,2024-11-14,SURVEY,fcs,94256,0.47590340154601957
YEM,Yemen,Al Maharah,subnational,2024-11-14,SURVEY,rcsi,76359,0.38554052621215107
YEM,Yemen,Al Mahwit,subnational,2024-11-14,SURVEY,total,839054,
YEM,Yemen,Al Mahwit,subnational,2024-11-14,SURVEY,fcs,343249,0.4090904757023982
YEM,Yemen,Al Mahwit,subnational,2024-11-14,SURVEY,rcsi,457665,0.5454535703303959
YEM,Yemen,Amanat Al Asimah,subnational,2024-11-14,SURVEY,total,3780347,
YEM,Yemen,Amanat Al Asimah,subnational,2024-11-14,SURVEY,fcs,1907676,0.5046298659884926
YEM,Yemen,Amanat Al Asimah,subnational,2024-11-14,SURVEY,rcsi,2485226,0.6574068465143543
YEM,Yemen,Amran,subnational,2024-11-14,SURVEY,total,1269951,
YEM,Yemen,Amran,subnational,2024-11-14,SURVEY,fcs,888559,0.6996804511039312
YEM,Yemen,Amran,subnational,2024-11-14,SURVEY,rcsi,742494,0.5846635027650673
YEM,Yemen,Dhamar,subnational,2024-11-14,SURVEY,total,2401814,
YEM,Yemen,Dhamar,subnational,2024-11-14,SURVEY,fcs,1387715,0.5777778795527048
YEM,Yemen,Dhamar,subnational,2024-11-14,SURVEY,rcsi,1167548,0.48611091450045674
YEM,Yemen,Hadramaut,subnational,2024-11-14,SURVEY,total,1741215,
YEM,Yemen,Hadramaut,subnational,2024-11-14,SURVEY,fcs,1069476,0.6142124895547075
YEM,Yemen,Hadramaut,subnational,2024-11-14,SURVEY,rcsi,677630,0.3891707801736144
YEM,Yemen,Hajjah,subnational,2024-11-14,SURVEY,total,2465838,
YEM,Yemen,Hajjah,subnational,2024-11-14,SURVEY,fcs,1705289,0.6915657070740251
YEM,Yemen,Hajjah,subnational,2024-11-14,SURVEY,rcsi,1541890,0.6253006077447099
YEM,Yemen,Ibb,subnational,2024-11-14,SURVEY,total,3354584,
YEM,Yemen,Ibb,subnational,2024-11-14,SURVEY,fcs,2084803,0.6214788480479249
YEM,Yemen,Ibb,subnational,2024-11-14,SURVEY,rcsi,1736352,0.5176057597603757
YEM,Yemen,Lahj,subnational,2024-11-14,SURVEY,total,1132962,
YEM,Yemen,Lahj,subnational,2024-11-14,SURVEY,fcs,923269,0.8149161225177898
YEM,Yemen,Lahj,subnational,2024-11-14,SURVEY,rcsi,488237,0.4309385486891882
YEM,Yemen,Marib,subnational,2024-11-14,SURVEY,total,1752670,
YEM,Yemen,Marib,subnational,2024-11-14,SURVEY,fcs,1205325,0.6877078970941478
