countrycode,countryname,adminone,adminlevel,population,date,datatype,fcs people,fcs prevalence,rcsi people,rcsi prevalence,health access people,health access prevalence,market access people,market access prevalence
#country+code,#country+name,#adm1+name,#meta+adminlevel,#population+total,#date,#data+type,#population+fcs,#indicator+fcs+prevalence,#population+rcsi,#indicator+rcsi+prevalence,#population+health_access,#indicator+health_access+prevalence,#population+market_access,#indicator+market_access+prevalence
YEM,Yemen,,national,,2024-05-13,SURVEY,18951931,0.5547335050773287,17710286,0.518389869016616,,,,
YEM,Yemen,,national,,2024-05-12,SURVEY,18792192,0.5500578561755072,17628742,0.5160030310243277,,,,
YEM,Yemen,,national,,2024-05-11,SURVEY,18545898,0.5428486945391802,17571373,0.5143238086562861,,,,
YEM,Yemen,,national,,2024-05-10,SURVEY,18347599,0.5370443829914706,17652208,0.5166898938263369,,,,
YEM,Yemen,,national,,2024-05-09,SURVEY,18073720,0.5290277832578758,17514410,0.5126564701328543,,,,
YEM,Yemen,,national,,2024-05-08,SURVEY,17691945,0.5178530349731539,17297929,0.5063199514998641,,,,
YEM,Yemen,,national,,2024-05-07,SURVEY,17750483,0.5195664574446549,17264989,0.5053557794765886,,,,
YEM,Yemen,,national,,2024-05-06,SURVEY,17557998,0.5139323150068839,17112525,0.5008930738494887,,,,
YEM,Yemen,,national,,2024-05-05,SURVEY,17050060,0.49906468874220566,17198554,0.5034111902729971,,,,
YEM,Yemen,,national,,2024-05-04,SURVEY,16961583,0.49647493019761246,17242361,0.5046934453981832,,,,
YEM,Yemen,,national,,2024-05-03,SURVEY,16824266,0.4924555734470186,17203196,0.5035470641810738,,,,
YEM,Yemen,,national,,2024-05-02,SURVEY,16606476,0.4860807396598551,17215573,0.5039093821887426,,,,
YEM,Yemen,,national,,2024-05-01,SURVEY,14736522,0.49053536968048944,15272308,0.5083700955524771,,,,
YEM,Yemen,,national,,2024-04-30,SURVEY,14537876,0.4839230200995203,15323004,0.5100576158908653,,,,
YEM,Yemen,,national,,2024-04-29,SURVEY,14465727,0.4815213926556516,15265387,0.5081397158723843,,,,
YEM,Yemen,,national,,2024-04-28,SURVEY,15689387,0.5222534148098392,15779632,0.5252574154229293,,,,
YEM,Yemen,,national,,2024-04-27,SURVEY,15571306,0.518322857232637,15781997,0.5253361207936263,,,,
YEM,Yemen,,national,,2024-04-26,SURVEY,15312333,0.5097023987946148,15776746,0.5251613489936925,,,,
YEM,Yemen,,national,,2024-04-25,SURVEY,15165246,0.504806317296431,15701401,0.5226533361347715,,,,
YEM,Yemen,,national,,2024-04-24,SURVEY,14920592,0.4966625071167715,15681948,0.5220058031313262,,,,
YEM,Yemen,,national,,2024-04-23,SURVEY,14610393,0.48633689717816353,15647680,0.5208651224670552,,,,
YEM,Yemen,,national,,2024-04-22,SURVEY,14419989,0.47999890951620866,15625626,0.520131009843913,,,,
YEM,Yemen,,national,,2024-04-21,SURVEY,14266747,0.47489793524416984,15673899,0.5217378756576856,,,,
YEM,Yemen,,national,,2024-04-20,SURVEY,14176789,0.4719034987087287,15618281,0.5198865164541887,,,,
YEM,Yemen,,national,,2024-04-19,SURVEY,14031173,0.4670563714877501,15646985,0.5208419879665979,,,,
YEM,Yemen,,national,,2024-04-18,SURVEY,13987626,0.4656068730755556,15782838,0.5253641337084917,,,,
YEM,Yemen,,national,,2024-04-17,SURVEY,14073496,0.46846517934796794,15805257,0.5261103961052552,,,,
YEM,Yemen,,national,,2024-04-16,SURVEY,14126059,0.470214846610606,15778730,0.5252273905029115,,,,
YEM,Yemen,,national,,2024-04-15,SURVEY,14210425,0.47302314195675665,15808983,0.5262344408483447,,,,
YEM,Yemen,,national,,2024-04-14,SURVEY,14293637,0.4757930240460331,15842744,0.527358227786752,,,,
YEM,Yemen,,national,,2024-04-13,SURVEY,14287063,0.47557419497264336,15851789,0.5276593091632061,,,,
YEM,Yemen,,national,,2024-04-12,SURVEY,14348850,0.4776309019938677,15993287,0.5323693603080943,,,,
YEM,Yemen,,national,,2024-04-11,SURVEY,14442984,0.480764393025949,16062264,0.5346654012261352,,,,
YEM,Yemen,,national,,2024-04-10,SURVEY,14485003,0.4821630338510668,16135618,0.5371071395664802,,,,
YEM,Yemen,,national,,2024-04-09,SURVEY,14626686,0.48687922595007743,16240159,0.5405870011669108,,,,
YEM,Yemen,,national,,2024-04-08,SURVEY,14862266,0.49472100657911905,16379707,0.5452321425623147,,,,
YEM,Yemen,,national,,2024-04-07,SURVEY,15079036,0.5019366406282039,16374170,0.5450478321608303,,,,
YEM,Yemen,,national,,2024-04-06,SURVEY,15048219,0.5009108833504595,16573282,0.5516756834630463,,,,
YEM,Yemen,,national,,2024-04-05,SURVEY,15012917,0.4997357341019713,16572197,0.5516395670126922,,,,
YEM,Yemen,,national,,2024-04-04,SURVEY,15223953,0.5067605002005211,16739530,0.55720958912062,,,,
YEM,Yemen,,national,,2024-04-03,SURVEY,15292512,0.5090426092002159,16721327,0.5566036845373058,,,,
YEM,Yemen,,national,,2024-04-02,SURVEY,15540104,0.5172842518393,16932841,0.563644342239883,,,,
YEM,Yemen,,national,,2024-04-01,SURVEY,15711157,0.5229780846044992,16921357,0.5632620737459969,,,,
YEM,Yemen,,national,,2024-03-31,SURVEY,15911931,0.5296612726565473,16940206,0.5638895013706277,,,,
YEM,Yemen,,national,,2024-03-30,SURVEY,16137658,0.537175045150556,17088302,0.5688191690769471,,,,
YEM,Yemen,,national,,2024-03-29,SURVEY,16107142,0.5361592181404,17120538,0.5698922218547332,,,,
YEM,Yemen,,national,,2024-03-28,SURVEY,16194701,0.5390738384017528,17134276,0.5703495193616129,,,,
YEM,Yemen,,national,,2024-03-27,SURVEY,16297877,0.5425082631775446,17210888,0.5728997069141732,,,,
YEM,Yemen,,national,,2024-03-26,SURVEY,16386834,0.5454693793749171,17312458,0.5762806726860307,,,,
YEM,Yemen,,national,,2024-03-25,SURVEY,16514707,0.5497258801829576,17419592,0.5798468359552612,,,,
YEM,Yemen,,national,,2024-03-24,SURVEY,16713987,0.5563593379764775,17448526,0.5808099751438932,,,,
YEM,Yemen,,national,,2024-03-23,SURVEY,16755665,0.5577466532992476,17395890,0.579057877926531,,,,
YEM,Yemen,,national,,2024-03-22,SURVEY,16785242,0.5587312067967365,17244109,0.5740055360360289,,,,
YEM,Yemen,,national,,2024-03-21,SURVEY,16872568,0.5616380318138993,17226051,0.573404438468753,,,,
YEM,Yemen,,national,,2024-03-20,SURVEY,16901578,0.5626036891639198,17331701,0.5769212154087623,,,,
YEM,Yemen,,national,,2024-03-19,SURVEY,16937693,0.5638058510114202,17276010,0.5750674493353888,,,,
YEM,Yemen,,national,,2024-03-18,SURVEY,17044963,0.5673765651907522,17217828,0.5731307190482353,,,,
YEM,Yemen,,national,,2024-03-17,SURVEY,17116094,0.5697442825335496,17262173,0.5746068333256107,,,,
YEM,Yemen,,national,,2024-03-16,SURVEY,17108539,0.569492810529573,17426243,0.5800682397860681,,,,
YEM,Yemen,,national,,2024-03-15,SURVEY,17016601,0.566432465633117,17448295,0.5808023091501693,,,,
YEM,Yemen,,national,,2024-03-14,SURVEY,16986676,0.5654363033827761,17410532,0.5795453153551386,,,,
YEM,Yemen,,national,,2024-03-13,SURVEY,16874715,0.5617094878224924,17325859,0.5767267524567176,,,,
YEM,Yemen,,national,,2024-03-12,SURVEY,16807482,0.5594715108113679,17251575,0.5742540571589262,,,,
YEM,Yemen,,national,,2024-03-11,SURVEY,16806720,0.5594461460784924,17404898,0.5793577276820975,,,,
YEM,Yemen,,national,,2024-03-10,SURVEY,16909618,0.5628712859136731,17425381,0.580039546348091,,,,
YEM,Yemen,,national,,2024-03-09,SURVEY,16874830,0.5617133271233011,17317637,0.5764530779095276,,,,
YEM,Yemen,,national,,2024-03-08,SURVEY,16917967,0.5631492306430472,17328699,0.5768212876816075,,,,
YEM,Yemen,,national,,2024-03-07,SURVEY,16921139,0.563254817168875,17304859,0.576027724385348,,,,
YEM,Yemen,,national,,2024-03-06,SURVEY,16901008,0.5625847155448398,17224665,0.5733583026160427,,,,
YEM,Yemen,,national,,2024-03-05,SURVEY,16910906,0.562914190775812,17191737,0.5722622266001351,,,,
YEM,Yemen,,national,,2024-03-04,SURVEY,16809415,0.5595358401596595,17143756,0.5706650806052598,,,,
YEM,Yemen,,national,,2024-03-03,SURVEY,16803500,0.5593389525461331,17117637,0.5697956561197312,,,,
YEM,Yemen,,national,,2024-03-02,SURVEY,16714993,0.5563928359328821,16978456,0.5651627310720507,,,,
YEM,Yemen,,national,,2024-03-01,SURVEY,16787199,0.5587963495555779,17097597,0.5691285836173384,,,,
YEM,Yemen,,national,,2024-02-29,SURVEY,16753303,0.5576680516742855,17034626,0.5670324647277093,,,,
YEM,Yemen,,national,,2024-02-28,SURVEY,16688978,0.5555268765348613,16960013,0.5645488179901332,,,,
YEM,Yemen,,national,,2024-02-27,SURVEY,16688424,0.5555084210913146,17050869,0.5675731462973881,,,,
YEM,Yemen,,national,,2024-02-26,SURVEY,16662535,0.5546466645700956,17012365,0.5662914616850065,,,,
YEM,Yemen,,national,,2024-02-25,SURVEY,16713527,0.5563440259330094,16908531,0.5628351340296451,,,,
YEM,Yemen,,national,,2024-02-24,SURVEY,16670493,0.5549116004764006,16844765,0.560712551934457,,,,
YEM,Yemen,,national,,2024-02-23,SURVEY,16815186,0.5597279542524074,16860481,0.5612356912282495,,,,
YEM,Yemen,,national,,2024-02-22,SURVEY,16766477,0.5581065752843912,16813226,0.5596627340988712,,,,
YEM,Yemen,,national,,2024-02-21,SURVEY,16884201,0.562025260078387,16829513,0.5602048578323365,,,,
YEM,Yemen,,national,,2024-02-20,SURVEY,16898445,0.5624994008330817,16969724,0.5648720685425651,,,,
YEM,Yemen,,national,,2024-02-19,SURVEY,16863697,0.5613427423843221,16924557,0.5633685923092532,,,,
YEM,Yemen,,national,,2024-02-18,SURVEY,16878496,0.5618353574523316,16900611,0.5625715005855858,,,,
YEM,Yemen,,national,,2024-02-17,SURVEY,16824154,0.5600264725259333,16947711,0.5641393206885147,,,,
YEM,Yemen,,national,,2024-02-16,SURVEY,16733396,0.5570054183430421,17093070,0.5689778931373818,,,,
YEM,Yemen,,national,,2024-02-15,SURVEY,16605118,0.5527354100192425,17106024,0.5694090935962638,,,,
YEM,Yemen,,national,,2024-02-14,SURVEY,16711911,0.5562902340585649,17007339,0.566124160966592,,,,
YEM,Yemen,,national,,2024-02-13,SURVEY,16747065,0.5574604070500376,16980517,0.565231335684198,,,,
YEM,Yemen,,national,,2024-02-12,SURVEY,16686473,0.5554435347244299,17028127,0.5668161321831459,,,,
YEM,Yemen,,national,,2024-02-11,SURVEY,16722870,0.5566550268506668,17232798,0.5736290262019688,,,,
YEM,Yemen,,national,,2024-02-10,SURVEY,16786591,0.5587761110285592,17280749,0.5752251735853137,,,,
YEM,Yemen,,national,,2024-02-09,SURVEY,16703670,0.5560159154711289,17203421,0.5726511525042248,,,,
YEM,Yemen,,national,,2024-02-08,SURVEY,16615412,0.5530780669224178,17198471,0.5724863816016876,,,,
YEM,Yemen,,national,,2024-02-07,SURVEY,16630142,0.5535683656844669,17269642,0.5748554543096612,,,,
YEM,Yemen,,national,,2024-02-06,SURVEY,16580305,0.5519094389813385,17287592,0.5754529568754271,,,,
YEM,Yemen,,national,,2024-02-05,SURVEY,16594137,0.5523698849120184,17307639,0.5761202623871768,,,,
YEM,Yemen,,national,,2024-02-04,SURVEY,16608270,0.552840316534737,17354673,0.5776858855447385,,,,
YEM,Yemen,,national,,2024-02-03,SURVEY,16563403,0.5513468406860434,17462048,0.5812600826477532,,,,
YEM,Yemen,,national,,2024-02-02,SURVEY,16490862,0.5489321789643102,17483347,0.5819690635473771,,,,
YEM,Yemen,,national,,2024-02-01,SURVEY,16565425,0.551414135230228,17598577,0.5858047304361349,,,,
YEM,Yemen,,national,,2024-01-31,SURVEY,16456225,0.5477791869933986,17746598,0.590731900295253,,,,
YEM,Yemen,,national,,2024-01-30,SURVEY,16381789,0.5453014320506256,17686232,0.5887224917151178,,,,
YEM,Yemen,,national,,2024-01-29,SURVEY,16429671,0.546895296779358,17805604,0.5926960487471553,,,,
YEM,Yemen,,national,,2024-01-28,SURVEY,16334948,0.5437422333343754,17735138,0.5903504434101492,,,,
YEM,Yemen,,national,,2024-01-27,SURVEY,16398341,0.5458524134709766,17819320,0.5931525986467345,,,,
YEM,Yemen,,national,,2024-01-26,SURVEY,16608142,0.5528360700615198,17919071,0.5964730305649691,,,,
YEM,Yemen,,national,,2024-01-25,SURVEY,16584010,0.5520327869463632,17884981,0.5953382749957792,,,,
YEM,Yemen,,national,,2024-01-24,SURVEY,16593110,0.5523356991106233,17881596,0.5952255983280846,,,,
YEM,Yemen,,national,,2024-01-23,SURVEY,16395240,0.545749190325771,17917303,0.59641417905877,,,,
YEM,Yemen,,national,,2024-01-22,SURVEY,16387425,0.5454890441494434,18058808,0.6011244632130153,,,,
YEM,Yemen,,national,,2024-01-21,SURVEY,16309072,0.5428808977014353,18239896,0.607152304725428,,,,
YEM,Yemen,,national,,2024-01-20,SURVEY,16359648,0.5445644234731722,18141380,0.6038730415896404,,,,
YEM,Yemen,,national,,2024-01-19,SURVEY,16368104,0.5448458562666089,18106865,0.602724139023768,,,,
YEM,Yemen,,national,,2024-01-18,SURVEY,16371780,0.5449682619656371,18121004,0.6031947539394512,,,,
YEM,Yemen,,national,,2024-01-17,SURVEY,16469360,0.5482164265471955,18083423,0.6019438239738134,,,,
YEM,Yemen,,national,,2024-01-16,SURVEY,16451779,0.547631206903255,18060610,0.601184446478949,,,,
YEM,Yemen,,national,,2024-01-15,SURVEY,16457517,0.547822208001994,18096361,0.6023744918398791,,,,
YEM,Yemen,,national,,2024-01-14,SURVEY,16428056,0.5468415381919647,18099631,0.6024833275241188,,,,
YEM,Yemen,,national,,2024-01-13,SURVEY,16375179,0.545081418795307,18130908,0.6035244595913841,,,,
YEM,Yemen,,national,,2024-01-12,SURVEY,16302414,0.5426592865280114,18177492,0.6050751035759879,,,,
YEM,Yemen,,national,,2024-01-11,SURVEY,16195645,0.5391052613779135,18127053,0.6033961577214239,,,,
YEM,Yemen,,national,,2024-01-10,SURVEY,16128083,0.5368563216370625,18090362,0.6021748028208246,,,,
YEM,Yemen,,national,,2024-01-09,SURVEY,16252127,0.5409853805934894,18148587,0.6041129413663242,,,,
YEM,Yemen,,national,,2024-01-08,SURVEY,16220173,0.5399217261652731,18147431,0.6040744615353479,,,,
YEM,Yemen,,national,,2024-01-07,SURVEY,16209983,0.5395825121086153,18174303,0.6049689511702928,,,,
YEM,Yemen,,national,,2023-12-06,SURVEY,14914381,0.4964557612429012,16726664,0.5567813179222276,,,,
YEM,Yemen,Abyan,subnational,628930,2024-12-30,SURVEY,470140,0.7475235717806433,311351,0.49504873356335366,,,,
YEM,Yemen,Aden,subnational,1247011,2024-12-30,SURVEY,710856,0.5700478985349768,632541,0.5072457259799633,,,,
YEM,Yemen,Al Bayda,subnational,830253,2024-12-30,SURVEY,703358,0.8471610460907699,435066,0.524016173383294,,,,
YEM,Yemen,Al Dhale'e,subnational,805687,2024-12-30,SURVEY,656485,0.8148139413941146,408811,0.5074067224617004,,,,
YEM,Yemen,Al Hudaydah,subnational,3401069,2024-12-30,SURVEY,2039729,0.5997317314056257,1543456,0.4538149622956782,,,,
YEM,Yemen,Al Jawf,subnational,686013,2024-12-30,SURVEY,520941,0.7593748223430168,403032,0.5874990707173188,,,,
YEM,Yemen,Al Maharah,subnational,198057,2024-12-30,SURVEY,92881,0.46896095568447466,64197,0.32413396143534434,,,,
YEM,Yemen,Al Mahwit,subnational,839054,2024-12-30,SURVEY,373532,0.4451823124614149,423708,0.5049829927513605,,,,
YEM,Yemen,Amanat Al Asimah,subnational,3780347,2024-12-30,SURVEY,1750504,0.46305378844852074,2160199,0.571428760375701,,,,
YEM,Yemen,Amran,subnational,1269951,2024-12-30,SURVEY,910100,0.7166418231884537,664486,0.5232375107386033,,,,
YEM,Yemen,Dhamar,subnational,2401814,2024-12-30,SURVEY,1520052,0.6328766507314888,1223937,0.5095885859604449,,,,
YEM,Yemen,Hadramaut,subnational,1741215,2024-12-30,SURVEY,1212021,0.6960777388203065,627349,0.3602938178226124,,,,
YEM,Yemen,Hajjah,subnational,2465838,2024-12-30,SURVEY,1706742,0.6921549590849034,1363924,0.5531279832657295,,,,
YEM,Yemen,Ibb,subnational,3354584,2024-12-30,SURVEY,2396950,0.7145297300648903,1748969,0.5213668818547993,,,,
YEM,Yemen,Lahj,subnational,1132962,2024-12-30,SURVEY,855203,0.7548382028699991,555517,0.4903227116178654,,,,
YEM,Yemen,Marib,subnational,1752670,2024-12-30,SURVEY,1138865,0.6497886082377173,880033,0.502109923716387,,,,
YEM,Yemen,Raymah,subnational,618293,2024-12-30,SURVEY,418635,0.6770819012992222,264062,0.4270823056382654,,,,
YEM,Yemen,Sa'ada,subnational,1152498,2024-12-30,SURVEY,784958,0.6810927220697996,572310,0.49658220665025016,,,,
YEM,Yemen,Sana'a,subnational,1583775,2024-12-30,SURVEY,882040,0.556922542659153,779705,0.4923079351549305,,,,
YEM,Yemen,Shabwah,subnational,722603,2024-12-30,SURVEY,524795,0.7262563260877688,290656,0.4022346987211512,,,,
YEM,Yemen,Socotra,subnational,75474,2024-12-30,SURVEY,52535,0.6960675199406419,27192,0.36028301136815327,,,,
YEM,Yemen,Taizz,subnational,3475930,2024-12-30,SURVEY,2418920,0.695905843903646,1538081,0.4424948143374579,,,,
YEM,Yemen,Abyan,subnational,628930,2024-12-29,SURVEY,469350,0.7462674701477112,319158,0.5074618797004437,,,,
YEM,Yemen,Aden,subnational,1247011,2024-12-29,SURVEY,711709,0.5707319342010616,632629,0.5073162947239439,,,,
YEM,Yemen,Al Bayda,subnational,830253,2024-12-29,SURVEY,702973,0.8466973320180716,436665,0.5259420923501631,,,,
YEM,Yemen,Al Dhale'e,subnational,805687,2024-12-29,SURVEY,651929,0.8091591399637824,405918,0.5038159980240465,,,,
YEM,Yemen,Al Hudaydah,subnational,3401069,2024-12-29,SURVEY,2058653,0.6052958643297152,1561145,0.4590159740952036,,,,
YEM,Yemen,Al Jawf,subnational,686013,2024-12-29,SURVEY,521369,0.7599987172254753,407386,0.5938458892178428,,,,
YEM,Yemen,Al Maharah,subnational,198057,2024-12-29,SURVEY,94457,0.47691826090468903,68558,0.346152875182397,,,,
YEM,Yemen,Al Mahwit,subnational,839054,2024-12-29,SURVEY,372313,0.4437294858257037,431667,0.514468675436861,,,,
YEM,Yemen,Amanat Al Asimah,subnational,3780347,2024-12-29,SURVEY,1725013,0.4563107566580528,2183793,0.5776699863795572,,,,
YEM,Yemen,Amran,subnational,1269951,2024-12-29,SURVEY,906844,0.7140779447396002,665388,0.5239477743629478,,,,
YEM,Yemen,Dhamar,subnational,2401814,2024-12-29,SURVEY,1532647,0.6381206038435949,1214177,0.5055249906945334,,,,
YEM,Yemen,Hadramaut,subnational,1741215,2024-12-29,SURVEY,1199094,0.6886536125636409,652381,0.3746699861878056,,,,
YEM,Yemen,Hajjah,subnational,2465838,2024-12-29,SURVEY,1693039,0.6865978219169304,1362565,0.5525768521695261,,,,
YEM,Yemen,Ibb,subnational,3354584,2024-12-29,SURVEY,2382485,0.7102177199915102,1753149,0.5226129379976772,,,,
YEM,Yemen,Lahj,subnational,1132962,2024-12-29,SURVEY,851548,0.7516121458619088,559171,0.4935478859838194,,,,
YEM,Yemen,Marib,subnational,1752670,2024-12-29,SURVEY,1152657,0.6576577450404241,892124,0.5090085412542007,,,,
YEM,Yemen,Raymah,subnational,618293,2024-12-29,SURVEY,424893,0.6872033162270962,269587,0.43601819849165363,,,,
YEM,Yemen,Sa'ada,subnational,1152498,2024-12-29,SURVEY,778246,0.675268850791932,572531,0.4967739640329094,,,,
YEM,Yemen,Sana'a,subnational,1583775,2024-12-29,SURVEY,878230,0.5545168979179492,779553,0.49221196192641,,,,
YEM,Yemen,Shabwah,subnational,722603,2024-12-29,SURVEY,537386,0.7436808316599848,305215,0.42238269146405427,,,,
YEM,Yemen,Socotra,subnational,75474,2024-12-29,SURVEY,51975,0.6886477462437396,28277,0.37465882290590136,,,,
YEM,Yemen,Taizz,subnational,3475930,2024-12-29,SURVEY,2431103,0.6994108051658118,1529683,0.44007877028593784,,,,
YEM,Yemen,Abyan,subnational,628930,2024-12-28,SURVEY,472479,0.7512425866153627,322287,0.512436996168095,,,,
YEM,Yemen,Aden,subnational,1247011,2024-12-28,SURVEY,709085,0.5686277025623672,629618,0.5049017209952438,,,,
YEM,Yemen,Al Bayda,subnational,830253,2024-12-28,SURVEY,702677,0.8463408141855555,435376,0.5243895535457265,,,,
YEM,Yemen,Al Dhale'e,subnational,805687,2024-12-28,SURVEY,646460,0.8023711441291718,404435,0.5019753328525842,,,,
YEM,Yemen,Al Hudaydah,subnational,3401069,2024-12-28,SURVEY,2057997,0.6051029837971532,1586891,0.4665859469478567,,,,
YEM,Yemen,Al Jawf,subnational,686013,2024-12-28,SURVEY,523979,0.7638033098498134,412449,0.6012262158297291,,,,
YEM,Yemen,Al Maharah,subnational,198057,2024-12-28,SURVEY,93482,0.47199543565741175,69716,0.3519996768607017,,,,
YEM,Yemen,Al Mahwit,subnational,839054,2024-12-28,SURVEY,363861,0.4336562366665316,420884,0.501617297575603,,,,
YEM,Yemen,Amanat Al Asimah,subnational,3780347,2024-12-28,SURVEY,1775118,0.469564830953349,2169590,0.5739129238665128,,,,
YEM,Yemen,Amran,subnational,1269951,2024-12-28,SURVEY,889560,0.7004679708114723,665684,0.5241808542219345,,,,
YEM,Yemen,Dhamar,subnational,2401814,2024-12-28,SURVEY,1493190,0.6216926040068048,1264446,0.5264545880738475,,,,
YEM,Yemen,Hadramaut,subnational,1741215,2024-12-28,SURVEY,1178019,0.6765499952619292,647676,0.3719678500357509,,,,
YEM,Yemen,Hajjah,subnational,2465838,2024-12-28,SURVEY,1701556,0.690051820111459,1373639,0.5570678203515397,,,,
YEM,Yemen,Ibb,subnational,3354584,2024-12-28,SURVEY,2379943,0.7094592414616476,1773622,0.5287159302017777,,,,
YEM,Yemen,Lahj,subnational,1132962,2024-12-28,SURVEY,845995,0.7467100873690785,555300,0.4901311782742934,,,,
YEM,Yemen,Marib,subnational,1752670,2024-12-28,SURVEY,1168447,0.6666668568526876,893027,0.5095237551849464,,,,
YEM,Yemen,Raymah,subnational,618293,2024-12-28,SURVEY,428682,0.6933314787649222,269301,0.43555563462630176,,,,
YEM,Yemen,Sa'ada,subnational,1152498,2024-12-28,SURVEY,773957,0.6715473692795996,569015,0.4937231995196521,,,,
YEM,Yemen,Sana'a,subnational,1583775,2024-12-28,SURVEY,898751,0.5674739151710312,778186,0.49134883427254505,,,,
YEM,Yemen,Shabwah,subnational,722603,2024-12-28,SURVEY,541286,0.7490772370368534,311972,0.4317336075272314,,,,
YEM,Yemen,Socotra,subnational,75474,2024-12-28,SURVEY,51061,0.6765376156027241,28073,0.371955905344887,,,,
YEM,Yemen,Taizz,subnational,3475930,2024-12-28,SURVEY,2438646,0.7015808718817698,1531884,0.4407119821170162,,,,
YEM,Yemen,Abyan,subnational,628930,2024-12-27,SURVEY,472495,0.7512680266484346,322446,0.5126898064967484,,,,
YEM,Yemen,Aden,subnational,1247011,2024-12-27,SURVEY,707259,0.5671634011247696,632811,0.5074622437171765,,,,
YEM,Yemen,Al Bayda,subnational,830253,2024-12-27,SURVEY,688400,0.8291448510273376,444331,0.5351754224314758,,,,
YEM,Yemen,Al Dhale'e,subnational,805687,2024-12-27,SURVEY,669662,0.8311689278839053,411562,0.5108211997959505,,,,
YEM,Yemen,Al Hudaydah,subnational,3401069,2024-12-27,SURVEY,2036390,0.5987499812558934,1585748,0.4662498761418836,,,,
YEM,Yemen,Al Jawf,subnational,686013,2024-12-27,SURVEY,522574,0.7617552437052942,410747,0.5987452132831302,,,,
YEM,Yemen,Al Maharah,subnational,198057,2024-12-27,SURVEY,93392,0.47154102101920153,69239,0.3495912792781876,,,,
YEM,Yemen,Al Mahwit,subnational,839054,2024-12-27,SURVEY,366738,0.43708509821775476,425084,0.5066229348766587,,,,
YEM,Yemen,Amanat Al Asimah,subnational,3780347,2024-12-27,SURVEY,1801014,0.4764149957662617,2157651,0.5707547481752336,,,,
